title	idx
Harry Potter and the Sorcerer's Stone	241527
The Lord of the Rings: The Fellowship of the Ring	120737
Donnie Darko	246578
Sen to Chihiro no kamikakushi	245429
A Knight's Tale	183790
Ocean's Eleven	240772
Mulholland Dr.	166924
No Brain Race	250687
Training Day	139654
The Fast and the Furious	232500
Black Hawk Down	265086
A Beautiful Mind	268978
Blow	221027
Legally Blonde	250494
Monsters, Inc.	198781
Pearl Harbor	213149
Not Another Teen Movie	277371
Amélie	211915
Moulin Rouge!	203009
Hannibal	212985
Thir13en Ghosts	245674
Shrek	126029
Wet Hot American Summer	243655
Artificial Intelligence: AI	212720
The Others	230600
Bridget Jones's Diary	243155
Y tu mamá también	245574
The Princess Diaries	247638
Spy Kids	227538
Vanilla Sky	259711
Jeepers Creepers	263488
Scary Movie 2	257106
The Mummy Returns	209163
Lucía y el sexo	254455
The Royal Tenenbaums	265666
Evolution	251075
Original Sin	218922
American Pie 2	252866
Lara Croft: Tomb Raider	146316
Hard Ball	180734
Swordfish	244244
Zoolander	196229
Enemy at the Gates	215750
Gosford Park	280707
Planet of the Apes	133152
Rush Hour 2	266915
Monster's Ball	285742
Jurassic Park III	163025
Ghost World	162346
Jay and Silent Bob Strike Back	261392
The Score	227445
Get Over It	192071
Atlantis: The Lost Empire	230011
Spy Game	266987
Bully	242193
The Last Castle	272020
Super Troopers	247745
Serendipity	240890
La pianiste	254686
I Am Sam	277027
Shallow Hal	256380
From Hell	120681
Out Cold	253798
Le pacte des loups	237534
Along Came a Spider	164334
Joe Dirt	245686
Frailty	264616
The Glass House	221218
The Pledge	237572
Ali	248667
Jason X	211443
Heartbreakers	125022
Rock Star	202470
Freddy Got Fingered	240515
Sweet November	230838
Save the Last Dance	206275
Koroshiya 1	296042
The Man Who Wasn't There	243133
Waking Life	243017
Osmosis Jones	181739
The Mexican	236493
Joy Ride	206314
O	184791
In the Bedroom	247425
El espinazo del diablo	256009
Crocodile Dundee in Los Angeles	231402
Ghosts of Mars	228333
Buffalo Soldiers	252299
The Wedding Planner	209475
How High	278488
Josie and the Pussycats	236348
Lagaan: Once Upon a Time in India	169102
Session 9	261983
Behind Enemy Lines	159273
K-PAX	272152
Hedwig and the Angry Inch	248845
Bubble Boy	258470
The Hole	242527
Mean Machine	291341
Intimacy	256103
Kate & Leopold	35423
Crazy/Beautiful	250224
3000 Miles to Graceland	233142
Baby Boy	255819
Cats & Dogs	239395
Siu Lam juk kau	286112
The Believer	247199
Saving Silverman	239948
Le pornographe	262699
Black Knight	265087
Corky Romano	250310
Life as a House	264796
The One	267804
Lost and Delirious	245238
Driven	132245
The Majestic	268995
Dagon	264508
Valentine	242998
Don's Plum	119004
Captain Corelli's Mandolin	238112
Kabhi Khushi Kabhie Gham...	248126
Joe Somebody	279889
Don't Say a Word	260866
Kiss of the Dragon	271027
Bandits	219965
Dil Chahta Hai	292490
Sugar & Spice	186589
Exit Wounds	242445
Heist	252503
Max Keeble's Big Move	273799
American Outlaws	244000
Das Experiment	250258
Riding in Cars with Boys	200027
Pootie Tang	258038
The Animal	255798
Final Fantasy: The Spirits Within	173840
Hearts in Atlantis	252501
Head Over Heels	192111
Tart	203975
The Tailor of Panama	236784
Cowboy Bebop: Tengoku no tobira	275277
Monkeybone	166276
Summer Catch	234829
Angel Eyes	225071
Prozac Nation	236640
Dr. Dolittle 2	240462
One Night at McCool's	203755
Jimmy Neutron: Boy Genius	268397
Someone Like You...	244970
Enigma	157583
Yeopgijeogin geunyeo	293715
Made	227005
Sennen joyû	291350
The Center of the World	240402
The Shipping News	120824
Tomcats	246989
15 Minutes	179626
No Man's Land	283509
Lantana	259393
The Curse of the Jade Scorpion	256524
The 51st State	227984
À ma soeur!	243255
Knockaround Guys	211465
Antitrust	218817
What's the Worst That Could Happen?	161083
America's Sweethearts	265029
Trouble Every Day	204700
Bijitâ Q	290329
Just Visiting	189192
Wasabi	281364
Good Advice	243931
The Musketeer	246544
Birthday Girl	188453
