title	idx
The Sound of Music	59742
Thunderball	59800
In Harm's Way	59309
Per qualche dollaro in più	59578
Doctor Zhivago	59113
Repulsion	59646
Bunny Lake Is Missing	58997
The Sons of Katie Elder	59740
Faster, Pussycat! Kill! Kill!	59170
Kaijû daisensô	59346
The Great Race	59243
Battle of the Bulge	58947
Pierrot le fou	59592
Cat Ballou	59017
The Collector	59043
The Greatest Story Ever Told	59245
The Flight of the Phoenix	59183
Darling	59084
Help!	59260
The Yesterday Machine	57701
That Darn Cat!	59793
What's New Pussycat	59903
Alphaville, une étrange aventure de Lemmy Caution	58898
The Cincinnati Kid	59037
The Spy Who Came In from the Cold	59749
Shenandoah	59711
The Ipcress File	59319
Beach Blanket Bingo	58953
Devils of Darkness	59100
She	59710
Those Magnificent Men in Their Flying Machines or How I Flew from London to Paris in 25 hours 11 minutes	59797
I pugni in tasca	59619
Ship of Fools	59712
The Hill	59274
The Heroes of Telemark	59263
Fanatic	59106
Von Ryan's Express	59885
Akahige	58888
How to Stuff a Wild Bikini	59287
A Patch of Blue	59573
Major Dundee	59418
Village of the Giants	59878
The Agony and the Ecstasy	58886
Orgy of the Dead	54240
Othello	59555
The Rounders	59661
Campanadas a medianoche	59012
Dr. Terror's House of Horrors	59125
The Bedford Incident	58962
Operation Crossbow	59549
The Naked Prey	60736
The Loved One	59410
Harlow	59253
The War Lord	59896
How to Murder Your Wife	58212
The Slender Thread	59729
La decima vittima	59095
Morituri	59470
Mirage	59448
The Sandpiper	59674
Giulietta degli spiriti	59229
Le bonheur	58985
Ten Little Indians	61075
The Knack ...and How to Get It	59362
Genghis Khan	59219
Girl Happy	59224
Furankenshutain tai chitei kaijû Baragon	59205
Lord Jim	59399
Harlow	59252
Rekopis znaleziony w Saragossie	59643
The Loves of a Blonde	59415
Compartiment tueurs	59050
Inside Daisy Clover	59314
Boeing, Boeing	58981
Terrore nello spazio	59792
King Rat	59358
Arizona Raiders	58917
Operatsiya 'Y' i drugie priklyucheniya Shurika	59550
The Hallelujah Trail	59250
The Monkey's Uncle	59462
Io la conoscevo bene	60545
Il boia scarlatto	58983
Crack in the World	59065
Dear Brigitte	59094
Young Cassidy	59930
The Liquidator	59390
Dr. Goldfoot and the Bikini Machine	59124
The Family Jewels	59166
I Saw What You Did	59297
The Shop on Main Street	59527
I lunghi capelli della morte	58307
Dr. Who and the Daleks	59126
The Alphabet Murders	60094
Tickle Me	56585
Baby the Rain Must Fall	58930
The Satan Bug	59678
La donna del lago	59116
The Face of Fu Manchu	59162
Harum Scarum	59255
A High Wind in Jamaica	59269
A Thousand Clowns	59798
The Amorous Adventures of Moll Flanders	58905
A Study in Terror	59764
War-Gods of the Deep	59895
Carry On Cowboy	59014
Black Spurs	58976
The Nanny	59496
Amanti d'oltretomba	60097
Flådens friske fyre	125103
The Art of Love	58920
None But the Brave	59518
Mudhoney	59477
Una pistola per Ringo	59601
Die, Monster, Die!	59465
The Glory Guys	59232
Sevmek Zamani	167400
Color Me Blood Red	59044
Trois chambres à Manhattan	179492
Sands of the Kalahari	59675
A Rage to Live	59630
John Goldfarb, Please Come Home!	59336
Red Line 7000	59641
The Skull	59727
Guide	59246
Il ritorno di Ringo	60903
Monster a-Go Go	59464
Curse of the Fly	59076
Motorpsycho!	59474
Viva Maria!	59956
A Swingin' Summer	59771
Penis	254672
Do Not Disturb	59112
Those Calloways	59796
That Funny Feeling	59794
La 317ème section	58863
Mickey One	59447
Waqt	59893
The Truth About Spring	58691
Samurai	59673
5 tombe per un medium	60049
Casanova '70	59015
Lady L	59377
Rapture	59633
The Money Trap	59460
Joy in the Morning	59339
Love Has Many Faces	59403
Les tribulations d'un Chinois en Chine	59831
Voyna i mir I: Andrey Bolkonskiy	59884
It Happened Here	55024
Sylvia	59773
Gumnaam	247394
Marriage on the Rocks	59431
Bus Riley's Back in Town	58998
Situation Hopeless -- But Not Serious	59724
Two on a Guillotine	59837
Shunpu den	59715
Daikaijû Gamera	59080
Fun in Balloon Land	1577811
Life at the Top	59389
Who Killed Teddy Bear	59909
The Pleasure Girls	59607
The Outlaws Is Coming	59558
La fabuleuse aventure de Marco Polo	59429
Kaajal	139398
Shakespeare-Wallah	59709
When the Boys Meet the Girls	59904
Never Too Late	59502
The Troops in New York	60450
Jab Jab Phool Khile	305689
Apache Uprising	60117
Nightmare in the Sun	59505
Un dollaro bucato	59114
Once a Thief	59540
The Touching and the Not Touching	9315086
Voyage to the Prehistoric Planet	59887
Frankenstein Meets the Spacemonster	59199
Fantômas se déchaîne	59168
Ski Party	59726
The Human Duplicators	59290
