title	idx
The Lord of the Rings: The Two Towers	167261
Gangs of New York	217505
Spider-Man	145487
Harry Potter and the Chamber of Secrets	295297
The Pianist	253474
Irréversible	290673
Catch Me If You Can	264464
Cidade de Deus	317248
Star Wars: Episode II - Attack of the Clones	121765
Minority Report	181689
28 Days Later...	289043
8 Mile	298203
Secretary	274812
Signs	286106
Road to Perdition	257044
Panic Room	258000
Scooby-Doo	267913
Chicago	299658
Red Dragon	289765
Ghost Ship	288477
The Count of Monte Cristo	245844
The Bourne Identity	258463
Sweet Home Alabama	256415
Unfaithful	250797
The Ring	298130
Men in Black II	120912
A Walk to Remember	281358
About a Boy	276751
Cabin Fever	303816
Resident Evil	120804
Equilibrium	238380
Insomnia	278504
Punch-Drunk Love	272338
Ice Age	268380
Van Wilder	283111
Lilo & Stitch	275847
Die Another Day	246460
The Hours	274558
My Big Fat Greek Wedding	259446
Austin Powers in Goldmember	295178
Frida	120679
The Time Machine	268695
The Transporter	293662
Star Trek: Nemesis	253754
We Were Soldiers	277434
Bend It Like Beckham	286499
Adaptation.	268126
The Sum of All Fears	164184
Maid in Manhattan	252076
Treasure Planet	133240
Ken Park	209077
Ying xiong	299977
Blade II	187738
Blue Crush	300532
Ali G Indahouse	284837
The Sweetest Thing	253867
The Hot Chick	302640
Laurel Canyon	298408
Reign of Fire	253556
John Q	251160
The Rules of Attraction	292644
Phone Booth	183649
Mr. Deeds	280590
xXx	295701
Confessions of a Dangerous Mind	270288
The Scorpion King	277296
One Hour Photo	265459
Mou gaan dou	338564
Solaris	307479
Queen of the Damned	238546
S1m0ne	258153
The New Guy	241760
Two Weeks Notice	313737
Hable con ella	287467
Spun	283003
Spy Kids 2: Island of Lost Dreams	287717
Dog Soldiers	280609
The Mothman Prophecies	265349
About Schmidt	257360
Divine Secrets of the Ya-Ya Sisterhood	279778
Eight Legged Freaks	271367
Stuart Little 2	243585
Crossroads	275022
Spirit: Stallion of the Cimarron	166813
25th Hour	307901
Windtalkers	245562
Drumline	303933
40 Days and 40 Nights	243736
K-19: The Widowmaker	267626
Murder by Numbers	264935
Rollerball	246894
Femme Fatale	280665
Killing Me Softly	250468
Halloween: Resurrection	220506
Undercover Brother	279493
Tuck Everlasting	283084
Enough	278435
Igby Goes Down	280760
The Tuxedo	290095
Boksuneun naui geot	310775
High Crimes	257756
Bubba Ho-Tep	281686
Far from Heaven	297884
Kung Pow: Enter the Fist	240468
Cube 2: Hypercube	285492
Dahmer	285728
Death to Smoochy	266452
Antwone Fisher	168786
Friday After Next	293815
White Oleander	283139
In America	298845
Big Fat Liar	265298
Like Mike	308506
May	303361
Orange County	273923
Barbershop	303714
Astérix & Obélix: Mission Cléopâtre	250223
Half Past Dead	297162
Collateral Damage	233469
Swimfan	283026
The Rookie	265662
The Master of Disguise	295427
Pumpkin	265591
Slackers	240900
Swept Away	291502
Neko no ongaeshi	347618
Lilja 4-ever	300140
Devdas	238936
The Good Girl	279113
Choses secrètes	287963
The Four Feathers	240510
24 Hour Party People	274309
Whale Rider	298228
Hart's War	251114
Undisputed	281322
Showtime	284490
Blood Work	309377
Auto Focus	298744
Abandon	267248
I Spy	297181
Dragonfly	259288
Senso '45	267261
Rabbit-Proof Fence	252444
Interstate 60: Episodes of the Road	165832
Evelyn	298856
D-Tox	160184
Paid in Full	259484
Nicholas Nickleby	309912
Oasiseu	320193
Trapped	280380
Dirty Pretty Things	301199
The Quiet American	258068
Snow Dogs	281373
Spider	278731
The Banger Sisters	280460
The Country Bears	276033
Ju-on	364385
Narc	272207
Boat Trip	285462
Just a Kiss	245479
Joshua	271582
Feardotcom	295254
Below	276816
Return to Never Land	280030
Amen.	280653
The Magdalene Sisters	318411
Dark Blue	279331
Sorority Boys	279781
Changing Lanes	264472
The Adventures of Pluto Nash	180052
Bad Company	280486
The Santa Clause 2	304669
The Salton Sea	235737
Chek lo dak gung	341495
8 femmes	283832
Big Trouble	246464
Possession	256276
Brown Sugar	297037
L'auberge espagnole	283900
Honogurai mizu no soko kara	308379
Ted Bundy	284929
The Importance of Being Earnest	278500
Analyze That	289848
